day_of_week,week_of_month,amt,distance,is_fraud
1,2,32.14,50.7023058531628,0
5,5,24.49,92.27555128177806,0
4,3,25.78,31.812045118826106,0
1,4,15.03,57.18647980507067,0
1,2,59.66,85.64107623224638,0
4,4,1.95,90.36843000878636,0
1,5,39.31,62.136159691219156,0
4,2,35.67,63.7645820579027,0
3,4,3.56,77.2152192448738,0
6,1,1.81,75.04742620644272,0
3,5,26.83,81.40796954999537,0
5,2,1.71,48.776049243592084,0
7,5,28.68,114.96036386934611,0
4,2,1020.32,95.01165824682006,1
4,2,45.24,59.518203413610536,0
2,1,58.24,61.39151149880812,0
3,5,5.23,60.57730402966506,0
5,2,50.93,45.57888925933878,0
6,3,1.47,126.61003337542849,0
3,2,193.76,56.801935831880755,0
2,2,1.07,83.23939738020262,0
1,3,51.5,119.98719441913347,0
2,3,7.55,102.49155476983363,0
6,3,10.65,76.9972104919837,0
5,1,99.0,38.59971030235325,0
6,1,4.48,107.91149495664365,0
7,4,12.72,53.59765081651406,0
7,2,162.0,16.553774378116668,0
1,4,22.75,86.76839046651145,0
6,5,16.18,52.328486300191564,0
1,2,6.3,78.2715098616588,0
7,2,3.08,124.8799740469217,0
7,4,98.73,56.91077132911358,0
6,4,108.98,127.18073342657618,0
5,1,72.08,78.77467403398653,0
4,2,49.56,123.19258864007642,0
3,4,8.9,133.98041508351423,0
5,2,71.84,12.471511758323441,0
7,3,6.23,71.01584673810348,0
1,4,74.03,105.8302074812846,0
1,4,74.65,80.14512766406995,0
3,3,90.26,61.30892181438255,0
6,4,30.85,109.8822878505245,0
7,2,77.26,50.497998343232304,0
4,1,66.92,89.91206288019309,0
4,1,6.87,89.5444638413605,0
4,4,152.72,70.44266242348097,0
3,2,50.23,72.30039914779117,0
3,2,35.01,97.0400006237535,0
6,1,51.58,78.82210543669285,0
5,2,39.02,98.17861609022405,0
4,2,55.07,72.08767567322046,0
2,5,7.47,119.72592387005926,0
7,2,32.83,79.61091562804826,0
7,5,70.29,85.70403403337467,0
3,3,2.22,115.36575509538673,0
4,1,2.47,50.158638593113615,0
4,2,125.42,113.92347695566068,0
5,1,66.34,113.91836439845729,0
1,4,43.87,78.47457968295011,0
3,2,34.83,88.82572012319712,0
3,1,1.25,101.7406330831023,0
3,3,7.42,128.0882616971627,0
2,3,4.39,31.43388280385986,0
2,1,7.82,18.601618075927295,0
2,4,7.2,105.70951031043982,0
6,3,199.25,69.32616288496743,0
7,4,161.56,45.876411214015285,0
2,4,147.19,46.968666106482104,0
6,5,45.43,59.13122537433679,0
6,4,49.38,112.20726753248151,0
4,2,3.73,70.52392968729406,0
7,2,68.42,93.15557987704402,0
4,4,116.33,89.8102288700458,0
7,3,78.97,80.72094851277737,0
1,2,3.0,92.81606480910173,0
6,2,66.08,62.41404984723431,0
7,2,45.07,114.89061481296652,0
2,4,298.68,88.15584396115301,0
6,4,218.52,80.58079893491684,0
7,2,118.3,103.72579610194865,0
7,5,8.1,70.77029756089044,0
2,2,185.47,105.24211891970478,0
3,3,73.76,56.240407644097864,0
1,3,2.85,126.91990562052523,0
6,1,6.84,85.39007511977063,0
2,2,118.94,70.39484223871887,0
7,3,100.15,111.97413007610373,0
3,2,49.01,24.072235143412588,0
6,2,111.87,34.428631520677115,0
7,5,57.38,80.88012281189822,0
7,5,59.2,46.51402837521412,0
5,1,116.0,78.38735283194775,0
1,3,55.84,77.41383277348103,0
7,3,96.52,63.2246418547511,0
3,2,46.26,76.08680087758117,0
1,4,54.56,51.46926192209001,0
5,2,109.7,40.648794851796865,0
1,2,132.16,74.52708959665509,0
5,2,4.09,68.63732679610047,0
6,2,29.79,84.82401378995007,0
1,3,1.49,110.45294455182577,0
3,1,54.37,114.16765892306884,0
7,4,10.94,48.28336423481085,0
4,3,70.45,106.50263914709782,0
2,2,64.22,49.25686936169442,0
1,3,1.54,43.2714083615983,0
7,5,85.74,99.69490137258444,0
3,4,489.03,116.93419273960195,0
1,3,19.04,80.75482849583095,0
2,3,151.31,67.14910891579774,0
7,4,63.33,53.24922844396806,0
4,3,163.59,85.21974926887904,0
1,4,5.3,56.45382079876954,0
5,3,18.09,100.25701927506866,0
5,4,77.55,131.55845232701762,0
7,2,72.73,60.12647334715026,0
5,3,1.28,75.03629800948973,0
1,5,139.75,57.97275270994276,0
5,3,1.15,97.95864784764117,0
3,4,44.12,29.684329648153657,0
6,2,93.77,56.0522887624709,0
7,2,27.66,113.78533685135761,0
2,4,62.52,95.6418296077654,0
6,5,14.84,23.886532684500885,0
3,3,125.81,52.01811862410427,0
7,2,190.98,46.94497206741602,0
6,4,52.09,52.93865089351896,0
6,3,221.81,49.255093181929276,0
6,2,1.66,62.88720558724763,0
2,5,100.54,62.69393904549,0
4,4,34.08,48.72612410995079,0
7,5,51.11,66.9650164847805,0
7,2,174.62,84.05239227107579,0
6,3,29.15,96.7516873628003,0
7,5,5.21,96.68848726660526,0
6,1,7.28,91.87388607168394,0
3,4,12.24,45.60521472949923,0
1,3,32.61,115.60207355691257,0
3,2,39.4,46.614778115884604,0
4,4,22.73,57.050286419150034,0
6,4,73.1,90.2993282300679,0
5,4,7.84,19.34968311439035,0
2,5,2.1,51.51868315037204,0
6,2,49.71,108.08160907988572,0
2,5,146.05,116.60321966073654,0
5,3,101.31,66.28660367225226,0
4,1,56.09,83.56325737810168,0
2,3,94.86,59.42727801989123,0
2,4,55.01,55.645266344042675,0
4,3,7.94,104.42298055444897,0
7,5,65.17,96.44771093694159,0
5,4,3.83,85.8263115952241,0
6,2,89.13,98.56801461545805,0
1,5,14.14,75.62083016966929,0
4,1,72.52,105.35788054668087,0
6,2,20.92,109.78198466203807,0
5,4,8.18,118.1703538922846,0
7,2,6.53,83.92621673526915,0
1,5,64.15,60.04547289745647,0
2,3,6.03,41.530592666052065,0
1,3,46.96,47.696804306792835,0
3,2,3.08,71.53834775097661,0
6,1,13.19,77.83411301042307,0
3,1,301.1,105.11408240923946,0
1,2,6.42,48.46913381601789,0
6,2,128.43,90.70136191603147,0
7,5,70.86,42.59672484429868,0
2,4,6.91,57.53540102870928,0
2,3,50.22,68.65851008144362,0
1,4,9.29,115.00183984370535,0
5,2,12.43,89.61139941748091,0
2,1,2.19,30.972136520620374,0
4,1,47.53,100.32604818588149,0
7,5,40.2,21.81043442943249,0
4,2,313.5,83.18387266567089,0
2,2,233.58,128.95645085413767,0
7,2,18.01,45.963748987370934,0
1,2,86.46,84.61515869080458,0
6,1,19.61,120.17340122095608,0
4,4,8.48,102.29753443301261,0
6,5,107.34,64.82451767526783,0
7,4,59.71,68.39418819250638,0
7,2,202.69,124.34009574101647,0
2,5,78.22,80.49696214489732,0
7,5,542.78,87.72088147994043,0
7,4,8.81,59.03481959623832,0
3,1,53.24,91.45856275320776,0
6,1,47.97,68.87965599543755,0
6,1,32.23,95.43727163546579,0
7,2,5.51,63.86409811873513,0
3,1,16.86,43.81802801189968,0
2,3,4.14,78.33640230555744,0
3,2,67.88,108.58224281709495,0
6,4,1.59,113.20113990344672,0
7,4,99.05,98.62650524201469,0
6,1,51.87,110.11732972626922,0
7,2,146.21,43.59229330602318,0
6,3,128.39,59.63336525824657,0
7,2,5.9,85.99224732885867,0
4,1,43.64,81.29177416143018,0
5,2,32.38,84.80271544477958,0
2,3,80.92,98.6627069256204,0
6,2,54.73,64.40871723255879,0
1,2,18.95,53.4489265652879,0
7,4,269.09,60.99053562886836,0
5,3,62.34,101.25350785645828,0
2,4,70.87,109.608128472382,0
7,5,294.09,80.11934724874934,0
3,2,22.8,9.535941067753102,0
5,4,9.72,74.63364419894587,0
4,4,123.04,101.5830315879863,0
7,4,445.69,75.6760182350661,0
5,4,74.62,85.19981640171588,0
5,4,19.56,80.25760818951271,0
7,5,2.6,65.22173689297142,0
2,5,73.09,49.91477717167599,0
4,4,121.05,66.9301520984522,0
7,2,49.77,133.6305366676356,0
6,4,3.77,116.06073533469471,0
1,2,82.34,86.61601690455018,0
6,5,13.14,84.7446415627744,0
6,3,50.86,27.184043960872767,0
1,3,274.6,127.82484830786055,0
6,3,56.94,91.93339782762716,0
5,2,194.49,116.63136706857692,0
2,3,11.27,68.11337931202786,0
4,2,3.1,16.197076014308298,0
1,4,52.5,61.039982552304394,0
6,3,49.61,107.49195350615196,0
1,2,48.8,58.73942042840368,0
2,5,12.67,72.80060053818721,0
1,3,19.86,83.39226196274497,0
6,4,2.35,113.19029244664759,0
1,5,75.65,109.22990362770781,0
1,2,72.73,65.85448560394379,0
4,2,2.21,97.99733778069627,0
6,3,183.98,108.32701669152377,0
1,4,27.65,82.08335933587844,0
7,3,207.69,30.844447338962222,0
6,5,14.26,45.5230354433209,0
5,3,3.1,97.19151611531458,0
1,2,5.49,107.32519515829455,0
1,3,37.04,23.074692789388145,0
3,4,14.11,69.89642893420866,0
3,4,1.95,66.18758038505095,0
2,2,44.43,58.30119378984027,0
5,3,33.7,76.88779998236157,0
6,1,66.27,85.28800532886578,0
7,5,65.05,49.84137883201764,0
3,2,23.14,59.643407322706956,0
4,1,85.53,109.7312884874548,0
4,2,19.85,77.58475282956464,0
4,5,57.91,111.4402941180066,0
5,1,40.76,99.62584894308667,0
1,4,126.38,73.84748943977432,0
2,3,48.22,133.97176096251556,0
5,3,31.46,63.2762263563097,0
1,2,47.78,80.68161789837575,0
1,1,123.95,94.9607279170728,0
7,2,10.89,127.3913680416162,0
6,2,4.3,79.37775872330974,0
7,5,45.2,58.98153642815387,0
5,4,47.93,78.76430979581984,0
6,4,19.09,51.82785479972376,0
2,2,21.22,7.872210301407445,0
2,1,18.06,14.979120909447547,0
1,4,125.23,93.78452115763852,0
4,4,103.05,95.3833940673386,0
5,3,236.58,65.66341761719728,0
7,4,9.2,131.8018494390826,0
7,4,9.31,57.78799539254287,0
1,3,84.83,66.2844286624577,0
3,4,48.22,40.05810314569239,0
6,2,120.04,53.79419294887336,0
3,5,94.64,82.36557422225628,0
6,3,41.66,27.959769816979005,0
5,2,1.34,95.9266679891447,0
7,3,33.66,36.10613302658476,0
1,3,476.52,128.38737010819477,0
6,3,228.39,79.04438879582466,0
3,2,20.54,89.8681338403145,0
6,2,53.13,109.63004594403573,0
7,4,60.03,42.790442119323224,0
5,1,3.15,84.78894425888616,0
6,4,20.85,81.08278692904939,0
1,4,19.13,30.74818593608492,0
7,3,60.21,101.40140197455315,0
6,5,53.51,139.44282599897662,0
2,2,57.36,76.63260158731188,0
6,2,35.88,14.523501725391746,0
5,1,57.61,74.95370585492789,0
6,3,47.59,89.35186778554645,0
2,4,3.25,99.82724731304086,0
5,5,56.87,17.697803158214757,0
6,2,23.03,42.21704325349553,0
7,5,131.1,86.73803152103766,0
4,4,4.43,96.81954430738836,0
2,4,8.73,65.69044310231891,0
2,5,102.92,25.746555541800554,0
1,2,27.24,66.12090907392175,0
4,5,63.57,106.33721715864507,0
2,3,77.09,79.47945055973814,0
5,2,9.8,103.59079250160033,0
4,3,19.45,82.18804881371987,0
1,3,1.0,40.06084873704263,0
4,2,14.63,66.51316860821252,0
6,2,25.18,35.21203024843832,0
5,3,160.65,4.062279975476807,0
2,2,35.86,13.94611910040044,0
2,5,64.4,53.63470190588536,0
5,2,3.78,31.5516254204167,0
7,4,51.8,101.66082272365574,0
6,3,10.68,29.85751903319995,0
7,2,38.77,84.42426090701821,0
7,2,311.49,84.13715711328537,0
3,5,2.83,65.22944216005504,0
4,1,3.74,27.370751746024784,0
2,5,39.72,109.98394968735404,0
2,1,65.17,77.90166120334683,0
3,2,49.31,69.53132322906822,0
3,3,4.68,40.040838645994576,0
1,4,5.07,76.3853585503183,0
5,4,5.35,121.17682044110369,0
4,2,73.32,50.15543245665355,0
6,4,74.27,68.17431041917978,0
1,5,17.41,93.69001012535568,0
4,3,4.84,59.814979823153365,0
3,1,83.03,117.20146941185006,0
4,3,29.58,60.803785223073305,0
2,1,1944.08,70.03434957703962,0
6,2,61.36,90.99860327901807,0
5,4,9.27,82.31292255256382,0
2,5,58.83,56.02955856858127,0
6,4,38.6,79.74632133303726,0
3,1,384.08,44.403644845827095,0
4,1,36.55,101.5474048228548,0
6,1,4.0,73.92213403881898,0
7,3,86.33,39.97116683278828,0
7,4,81.73,62.763952784068614,0
1,3,9.72,96.07064066069996,0
4,4,30.62,79.10005549028895,0
7,5,4.97,94.08529536434564,0
1,4,101.59,105.98336762388978,0
6,5,21.9,108.94856843353077,0
6,2,21.52,106.04554477282923,0
5,4,136.55,110.12459459090263,0
6,5,88.66,76.0197684648725,0
4,3,571.3,31.284858794620845,0
5,4,40.63,80.14263331645935,0
2,2,71.15,65.16584870329199,0
6,2,1.48,82.88069025583073,0
7,2,20.17,24.52051472254246,0
7,5,65.25,99.27810494737908,0
7,4,94.97,103.89692205003257,0
6,2,43.41,78.0927695997023,0
3,4,44.9,79.6826310847064,0
6,4,58.79,31.038606839711214,0
3,5,321.77,40.39891342401442,1
2,2,8.37,45.386298509424215,0
7,4,151.41,90.42897761608643,0
7,2,19.19,113.23380613425329,0
4,1,52.32,104.82992994133261,0
5,2,5.39,83.76560791341005,0
3,5,110.5,73.61708656967538,0
1,3,3.68,50.18237393215509,0
7,4,48.97,78.33117166549114,0
5,2,8.55,39.08006202905793,0
6,1,9.22,33.79951869660302,0
7,2,16.75,34.162742849025726,0
4,2,68.99,44.4391254266669,0
6,4,201.08,33.183046468080946,0
1,3,2.41,114.56487803961855,0
3,3,52.41,44.94214563406918,0
5,4,147.35,73.2487987357821,0
5,4,7.12,53.81178951098927,0
6,1,103.18,137.45703879229,0
1,5,78.98,79.39700048347778,0
7,2,158.7,90.09553260862158,0
7,5,3.54,94.72490054525386,0
5,5,20.29,29.36067163363114,0
6,3,4.94,15.004131647199932,0
7,1,4.15,71.86734883563498,0
7,5,106.1,109.04691748090312,0
5,3,86.42,58.37251454574237,0
5,4,19.15,57.07981069631186,0
2,5,143.35,97.36759538492755,0
1,3,8.37,100.65875113068965,0
6,5,31.44,122.31247115880817,0
6,3,162.68,40.51147148824974,0
3,1,14.23,3.149559895358907,0
7,2,80.13,109.39355090433902,0
3,4,106.08,46.3838086873503,0
6,3,36.59,84.88790253898999,0
2,3,54.81,97.20374796084415,0
2,5,89.8,121.5570660124891,0
3,2,42.41,26.59522687696081,0
2,3,39.57,20.6979043829874,0
6,2,523.98,76.66960583661192,0
6,1,8.63,90.43599398000678,0
5,1,36.2,75.29140156433856,0
5,1,63.31,81.52480895477497,0
3,4,26.05,81.51398696528604,0
3,4,8.31,79.03472178534587,0
3,1,117.96,119.81845756596692,0
7,2,39.43,45.39073520001903,0
6,2,53.6,77.56697836073937,0
3,4,5.82,36.545481344590414,0
4,2,9.1,115.63655516247144,0
1,2,4.67,26.59127175646003,0
7,4,9.76,118.22131613394174,0
3,2,11.77,42.78227229915185,0
1,5,102.36,43.40991024494665,0
5,3,78.7,81.33864844458664,0
4,2,120.02,19.07302811129938,0
7,4,64.35,59.616992307893426,0
5,3,1.51,74.32750989295721,0
3,2,48.45,103.95098649047422,0
5,3,144.42,90.98260848535661,0
3,2,55.35,88.626589295989,0
7,3,7.92,93.59469017842802,0
4,3,5.74,98.19816791861473,0
2,4,8.42,50.87149197214063,0
5,1,4.88,49.092262391767136,0
1,4,3.05,109.67289958130485,0
5,2,3.57,27.745907161929665,0
5,4,102.69,77.77907706272245,0
6,1,13.19,68.05821951955242,0
7,4,3.76,92.48800120527238,0
7,3,13.14,69.4685153880423,0
5,5,134.11,88.44456278460936,0
7,5,885.32,112.27379927937304,1
6,2,7.39,95.62047342710827,0
3,4,1.05,81.16274030694431,0
4,4,9.91,40.74866359476396,0
2,5,4.56,97.1975769055043,0
1,2,67.83,55.4734422727912,0
7,5,32.72,67.1932309487548,0
3,1,104.6,85.89674895807555,0
6,5,34.86,91.72312820495196,0
5,4,69.03,82.07261567698707,0
7,5,45.27,98.21345490098432,0
7,5,53.82,31.48033399561656,0
6,4,26.9,91.6948783126542,0
2,1,467.37,114.07135764686466,0
3,5,25.6,87.91171913446377,0
2,1,169.07,81.6806835344644,0
1,5,56.75,112.4448771233607,0
1,3,1.56,101.65810759154586,0
1,4,74.91,70.17207741431665,0
3,3,13.14,86.56125337462406,0
3,1,97.04,80.15194617188448,0
3,3,8.3,66.9539161875185,0
5,2,124.24,102.87145312607953,0
2,1,32.98,95.5397268948589,0
2,2,6.94,117.16416561814118,0
4,3,276.17,75.56945651916656,0
3,1,101.2,130.7613446523735,0
4,4,11.57,70.86360862039366,0
7,2,114.64,116.58681912477053,0
6,1,4.79,120.72434700208771,0
2,2,55.54,75.29912684763458,0
2,3,193.41,74.37024374532564,0
7,1,41.12,66.51914475013854,0
5,4,1.52,61.251225774314534,0
1,2,39.45,106.52488159561149,0
2,4,16.52,92.83534755009615,0
5,2,1.03,111.61123091671948,0
6,1,70.69,92.46761109427055,0
5,1,74.82,25.605414982081125,0
7,5,130.45,100.06786822168006,0
3,3,1.94,89.13745351242969,0
4,5,68.85,36.8257893207613,0
6,3,74.9,108.99922492490569,0
4,3,32.38,42.524324574158584,0
5,3,137.31,42.94921950521039,0
2,4,75.85,73.10159607527395,0
1,3,34.43,81.81118469785932,0
7,3,33.25,82.86173276575992,0
5,3,8.72,86.19104030208388,0
1,4,65.38,65.66604873920015,0
7,2,36.73,58.76143956487312,0
5,5,116.64,56.19068136842129,0
7,3,2.56,30.82330619679752,0
2,3,116.94,61.45837980744328,0
4,4,236.43,111.42260727847687,0
5,2,3.7,38.1252186334029,0
6,3,41.22,75.51620139698426,0
5,5,54.14,69.11570177911064,0
1,5,113.85,59.39647492393209,0
2,4,82.94,51.50907095882645,0
4,2,75.55,102.42215580254869,0
7,2,39.24,51.347525266608706,0
1,3,59.17,103.4994119962247,0
1,4,28.19,62.758707669747565,0
1,2,79.5,48.99708811461877,0
6,1,78.36,48.031861280734816,0
6,3,75.27,123.560339311868,0
5,4,105.71,72.86572221712561,0
6,2,130.11,125.7922436743737,0
1,3,1827.48,38.89976988300028,0
1,1,64.42,96.42943983871297,0
1,2,12.09,71.27455774921597,0
1,4,15.71,93.47995912321521,0
1,3,377.28,65.46404380667587,1
6,3,18.51,76.6122604126395,0
6,2,72.53,97.84997936908738,0
6,3,8.52,58.4618044450095,0
4,2,7.98,75.18318455419605,0
6,2,170.2,106.68092944601403,0
2,5,120.07,107.03688483024797,0
3,1,9.7,135.0058411552837,0
4,1,6.1,83.90464743161972,0
1,4,144.1,49.340005962202405,0
4,4,141.85,56.7147934407885,0
6,2,146.15,102.77323608168243,0
7,5,7.46,112.04764819665037,0
6,4,81.43,54.75963536502103,0
1,3,1.93,135.60122873475032,0
5,3,24.16,84.52147994876447,0
3,3,125.51,16.396262417075267,0
5,2,24.16,72.20053171037566,0
7,2,79.08,61.48861296103102,0
4,4,107.28,83.95258228115313,0
2,1,19.85,116.56661465275282,0
4,3,6.75,69.60403382201592,0
1,5,81.64,112.349055766056,0
6,4,49.44,51.69257305030091,0
1,3,103.29,60.741824232240724,0
7,3,134.71,61.26885187385679,0
6,1,28.36,58.15411007520958,0
4,2,288.42,103.94111504179435,0
1,4,254.94,90.39974057277732,0
7,4,52.6,105.66830949903665,0
5,2,2.38,37.666515430537665,0
5,2,4.81,113.22626296962493,0
7,4,45.02,29.466802730188704,0
1,1,75.72,85.98641367338585,0
7,2,74.72,71.50108273273007,0
7,3,1.96,65.18313212712114,0
6,4,36.77,73.24775421519288,0
1,5,5.79,20.076415660595938,0
7,2,1.04,91.24921801494706,0
7,2,3.97,91.46631856187791,0
2,4,5.58,43.409464708030384,0
2,2,2.93,96.5900464703237,0
5,2,94.48,28.668060227097406,0
5,2,53.87,94.55108561609758,0
6,3,66.91,57.02741890973914,0
7,5,57.62,94.87594919914999,0
5,3,9.72,43.77618090392705,0
5,4,73.94,81.21575922435888,0
2,4,20.37,98.91714846788895,0
5,3,8.38,64.38470269443161,0
7,4,53.06,59.477700901451094,0
4,2,7.8,103.45770751534785,0
7,2,74.5,110.46966534430207,0
6,5,593.14,107.0406492482381,0
3,2,80.72,110.35397864787954,0
6,3,1.75,87.30020375502893,0
7,5,4.68,2.0928770287295646,0
2,4,71.86,92.01863698294372,0
1,4,12.99,20.834931992639305,0
1,2,10.95,11.83095271012039,0
5,3,20.04,86.94158765852828,0
6,2,333.28,82.63802875948805,1
6,2,16.0,19.59271472895007,0
1,3,120.78,99.82181557489251,0
6,2,64.32,73.84382310844488,0
7,3,25.65,87.80178194800376,0
1,3,136.0,94.19077827654213,0
1,2,135.22,72.520702830875,0
2,5,94.58,94.98367475794073,0
5,3,90.63,106.54341254123946,0
3,2,4.07,66.63476217914337,0
3,4,16.07,70.55873934024467,0
2,3,43.22,54.32895159333216,0
1,3,80.45,107.79194518083047,0
7,2,14.69,73.92321046702334,0
3,1,57.13,135.6293062582188,0
5,3,155.53,56.928720064447944,0
5,3,49.63,81.69153496964442,0
3,4,71.51,98.88272284871611,0
5,2,177.43,91.21582406877242,0
6,1,1.04,121.49820283206235,0
2,1,77.83,92.33507151614468,0
7,3,252.92,125.50001981363357,0
6,4,37.25,127.49161525234877,0
7,3,95.74,101.28506020501415,0
7,2,196.14,107.30257285163113,0
2,4,48.91,43.064479007683076,0
5,5,109.39,102.54566887753454,0
6,2,6.31,79.4216336230235,0
7,3,56.5,47.46717232426964,0
7,2,69.39,87.44196382891005,0
2,4,473.17,115.4725628334941,0
7,5,202.59,109.2722868236482,0
5,2,92.7,73.60452356586826,0
5,1,95.43,79.13631765176304,0
7,5,59.73,40.27917880452994,0
1,4,6.73,31.29194243210552,0
5,5,182.84,106.89511106091152,0
3,3,7.22,41.556467434635486,0
5,4,10.16,110.23313995944184,0
2,4,8.35,12.176447090376643,0
7,4,59.05,76.20831725507094,0
1,2,57.79,72.40240354861554,0
5,2,61.82,87.24702567115871,0
5,2,8.74,28.78213937641145,0
5,3,144.53,55.931326192825594,0
6,1,20.77,126.00100289086883,0
3,4,8.86,93.51286224178293,0
1,3,69.97,65.23924283453817,0
3,5,72.72,74.21687486520402,0
7,5,6.07,116.87762242257809,0
1,5,2.32,32.152483087204196,0
1,1,7.38,108.1704883286057,0
4,2,74.9,106.08461397378247,0
1,1,138.41,83.88640703909624,0
4,4,210.75,98.09172004584248,0
3,2,6.15,103.03594852869037,0
1,2,18.08,48.81055771854818,0
1,3,3.73,57.89916909949319,0
6,1,93.71,92.44965004337287,0
6,3,46.46,38.431166673320874,0
7,5,31.01,90.13540861594915,0
4,3,45.65,94.22292697690175,0
4,1,80.07,86.74040399044841,0
3,3,108.1,113.20950473884346,0
7,4,21.17,63.83398598044195,0
5,1,194.48,99.13418427967048,0
3,5,34.86,95.03686147776513,0
7,4,16.69,99.93405435781919,0
1,2,99.09,72.89975825499876,0
5,4,10.27,53.02689110443865,0
4,5,59.35,19.071862386033413,0
1,2,98.7,46.60482055248363,0
7,4,6.08,40.1589315917624,0
6,2,90.47,90.37282807965313,0
1,2,1.93,68.81488844077569,0
4,3,83.8,101.08384307153001,0
6,5,15.21,23.696319859472144,0
5,1,3.6,87.40718074576083,0
3,2,209.35,87.47294994831208,0
7,2,43.44,128.51316033371234,0
2,3,29.68,28.681420939462132,0
5,2,3.67,68.48822719115445,0
3,4,104.13,134.48832817558633,0
1,3,49.74,49.46312990415616,0
4,3,8.48,65.59099510113803,0
4,5,18.95,111.34261314224372,0
6,1,81.33,96.89666415804925,0
4,1,107.13,90.83827069689907,0
3,1,20.58,25.30963137551706,0
1,2,28.9,50.66486442539818,0
7,4,140.03,93.4614153545619,0
7,4,83.5,95.77821913404946,0
7,3,25.94,79.23525514223763,0
1,3,38.84,99.26020870668981,0
7,5,33.61,96.73540999767233,0
2,5,111.67,39.72485935594365,0
2,2,21.81,85.32974573979598,0
1,4,57.21,27.675597323680563,0
1,3,362.99,96.17561805010016,0
4,2,68.55,115.41686726000958,0
2,2,94.8,98.66655870023536,0
3,5,107.51,36.455984387671144,0
3,4,98.76,93.20791525719669,0
3,5,35.34,61.8644264677748,0
2,1,8.7,37.32024502219484,0
2,4,5.99,58.00739656548744,0
7,5,26.41,36.39108439421803,0
2,2,1.65,105.27738779384904,0
3,5,5.65,81.075014754676,0
5,2,21.82,107.7109193471963,0
5,2,4.99,63.88402750475705,0
1,3,63.13,83.25059862191966,0
1,3,1.75,79.75394622708221,0
7,4,171.84,65.81729330383791,0
2,5,5.09,78.76524576361743,0
5,4,292.27,45.94161414796061,0
2,5,189.35,114.08429482074168,0
2,2,49.87,101.65712143107923,0
6,4,92.96,46.697078722374144,0
1,1,32.37,74.77151424348344,0
2,2,5.97,30.59010530502914,0
2,4,19.02,84.22318348161325,0
1,4,75.41,75.87898143306165,0
2,5,48.28,86.22176840962238,0
2,2,53.96,48.48842253038829,0
7,2,66.76,19.341294908488543,0
1,5,274.03,74.47900267843572,0
2,2,6.03,68.13506658480529,0
7,3,91.62,91.51126277778032,0
1,4,203.96,110.76759354018061,0
5,5,6.29,108.10441634609286,0
3,1,5.44,111.66716926000325,0
3,1,50.15,108.83655864646643,0
2,2,128.76,50.07700771965948,0
2,4,34.97,56.311257312322255,0
5,5,2.38,50.419575943245604,0
6,3,1.08,95.94301821557282,0
1,2,106.25,78.64713661317461,0
4,3,13.08,26.050289023796022,0
2,1,47.96,104.35589415839935,0
4,5,87.34,61.50117196429889,0
4,4,24.87,57.51761925839574,0
2,5,156.69,65.0759302268848,0
1,2,116.17,70.47137112689434,0
2,4,96.81,81.66749965296586,0
1,4,54.98,82.2764853396767,0
6,5,15.27,80.4135536330348,0
7,2,61.24,49.36199795545216,0
4,3,7.69,35.45932470546766,0
3,3,221.46,62.27718074817509,0
1,5,99.83,55.8352149291221,0
5,3,46.98,86.77342275717952,0
6,4,61.21,63.52365318639887,0
7,2,1.62,18.886154375706344,0
2,4,44.17,70.996623793771,0
7,3,57.75,77.3275684447191,0
7,5,71.08,39.056047340607265,0
3,4,17.22,76.79790205425111,0
4,4,60.69,86.71743781171152,0
3,2,28.02,132.72149576266634,0
7,4,97.36,42.45779603204556,0
1,5,145.2,75.50505130496798,0
6,1,93.03,85.69594565329318,0
2,4,20.39,101.51842147288497,0
6,2,4.34,89.53790195768461,0
7,2,33.98,64.35667387803805,0
1,4,7.21,111.77510551358267,0
2,3,104.67,83.754671447772,0
5,3,394.16,84.09264228101016,0
1,3,14.67,107.24118810395078,0
4,2,16.76,69.99005836315125,0
7,4,3.7,95.61474304910715,0
4,5,148.25,35.21565695962759,0
3,2,71.34,127.91876793017933,0
7,1,16.84,44.97175726793674,0
3,3,18.59,78.87373297030086,0
5,3,77.03,107.0094443794798,0
3,5,395.31,93.97433480060302,0
4,5,63.59,100.29684903653775,0
7,3,57.52,103.6903945156131,0
5,2,49.31,103.31039434933956,0
1,2,6.09,94.20673667984542,0
4,5,3.85,111.24793721052431,0
2,5,4.15,109.518405549108,0
6,3,58.36,71.73273046976952,0
6,2,6.01,73.52686055620619,0
2,5,140.87,97.75805232110363,0
1,4,35.63,48.49836374833588,0
4,5,6.48,56.75121023379877,0
1,3,90.14,41.4511950381882,0
7,3,9.28,60.29709212317593,0
5,4,7.13,78.91281504724448,0
1,3,95.13,93.80399020442314,0
3,5,73.93,71.86113877317297,0
6,4,6.49,87.6326339810604,0
3,4,113.46,17.79612307893136,0
5,1,102.41,48.84174948049096,0
7,3,47.2,67.72105252645115,0
7,2,57.34,64.90150221934758,0
4,2,52.09,95.35613938304758,0
2,3,65.72,120.49558754318574,0
6,5,8.07,23.25445616164045,0
1,3,77.08,78.35194856534316,0
7,2,7.23,73.41713902041423,0
7,5,2.75,81.12213953159723,0
6,2,46.51,30.09923142806046,0
5,2,80.38,99.52642794620884,0
4,3,215.98,16.02337740222298,0
6,1,17.94,128.17294012501247,0
4,2,49.38,50.58043012983927,0
7,5,85.04,29.561501031525637,0
